Attaching to vllm-autoheal, vllm-chat, vllm-embed
vllm-chat  | (APIServer pid=1) INFO:     172.24.0.5:37200 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:54462 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:00 [loggers.py:271] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 26.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 11.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:52356 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:02 [loggers.py:271] Engine 000: Avg prompt throughput: 27.4 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:36696 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:36696 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:10 [loggers.py:271] Engine 000: Avg prompt throughput: 137.0 tokens/s, Avg generation throughput: 29.3 tokens/s, Running: 2 reqs, Waiting: 1 reqs, Deferred: 1 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 10.9%
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:12 [loggers.py:271] Engine 000: Avg prompt throughput: 22.6 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:36696 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37392 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:59548 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:34128 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:36696 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:49802 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:54396 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:20 [loggers.py:271] Engine 000: Avg prompt throughput: 221.2 tokens/s, Avg generation throughput: 27.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 12.1%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51204 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51236 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51238 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51240 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.1:36978 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:22 [loggers.py:271] Engine 000: Avg prompt throughput: 446.1 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51224 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:37382 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:51214 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:42034 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:36214 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:30 [loggers.py:271] Engine 000: Avg prompt throughput: 177.5 tokens/s, Avg generation throughput: 27.1 tokens/s, Running: 2 reqs, Waiting: 2 reqs, Deferred: 2 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 11.9%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:58810 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:32 [loggers.py:271] Engine 000: Avg prompt throughput: 16.6 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57916 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57916 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57920 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57922 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57916 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:40 [loggers.py:271] Engine 000: Avg prompt throughput: 38.8 tokens/s, Avg generation throughput: 27.3 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 3 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 11.9%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:43688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:57920 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:42 [loggers.py:271] Engine 000: Avg prompt throughput: 14.6 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:60042 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:38242 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49452 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49452 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:54304 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:23:50 [loggers.py:271] Engine 000: Avg prompt throughput: 175.8 tokens/s, Avg generation throughput: 29.2 tokens/s, Running: 2 reqs, Waiting: 3 reqs, Deferred: 3 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 11.7%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49454 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:49832 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:23:52 [loggers.py:271] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:47764 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:47764 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:43688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:37134 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:24:00 [loggers.py:271] Engine 000: Avg prompt throughput: 195.1 tokens/s, Avg generation throughput: 28.5 tokens/s, Running: 2 reqs, Waiting: 2 reqs, GPU KV cache usage: 6.9%, Prefix cache hit rate: 12.9%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:41992 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:24:02 [loggers.py:271] Engine 000: Avg prompt throughput: 8.1 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:50698 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:50698 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:60412 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49452 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49454 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:24:10 [loggers.py:271] Engine 000: Avg prompt throughput: 349.1 tokens/s, Avg generation throughput: 27.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 7.8%, Prefix cache hit rate: 12.6%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:43688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:24:12 [loggers.py:271] Engine 000: Avg prompt throughput: 21.2 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:52092 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49290 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:43088 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     127.0.0.1:52366 - "GET /health HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:24:20 [loggers.py:271] Engine 000: Avg prompt throughput: 137.0 tokens/s, Avg generation throughput: 18.3 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 7.8%, Prefix cache hit rate: 12.4%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49290 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:24:22 [loggers.py:271] Engine 000: Avg prompt throughput: 1.2 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:47466 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49290 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49290 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:45184 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:24:30 [loggers.py:271] Engine 000: Avg prompt throughput: 352.5 tokens/s, Avg generation throughput: 15.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.3%, Prefix cache hit rate: 12.2%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:53570 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:60936 - "GET /metrics HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:24:32 [loggers.py:271] Engine 000: Avg prompt throughput: 11.9 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:53570 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:38850 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO 06-15 10:24:40 [loggers.py:271] Engine 000: Avg prompt throughput: 138.3 tokens/s, Avg generation throughput: 20.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 4.3%, Prefix cache hit rate: 12.1%
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO 06-15 10:24:42 [loggers.py:271] Engine 000: Avg prompt throughput: 10.2 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.5:44304 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "GET /v1/models HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:54302 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42718 - "GET /v1/models HTTP/1.1" 200 OK
vllm-embed     | (APIServer pid=1) INFO:     172.24.0.2:42374 - "POST /v1/embeddings HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.2:49290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.5:39890 - "GET /metrics HTTP/1.1" 200 OK
vllm-chat      | (APIServer pid=1) INFO:     172.24.0.1:59356 - "POST /v1/chat/completions HTTP/1.1" 200 OK
